username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 09:01:31,0,"#SeleccionColombia 

Grandes sorpresas como el regreso del doble mundialista Juan Fernando Quintero y otros ex Selección como Gustavo Cuéllar, Miguel Borja y Sebastián Pérez. https://t.co/e7eVu8COn9","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
SuramericaFC,La Comunidad del Fútbol Suramericano 🌎The South American Football Community 🇦🇷🇧🇴🇧🇷🇨🇴🇨🇱🇪🇨🇵🇾🇵🇪🇺🇾🇻🇪 Historia | Estadísticas | Cultura,América del Sur,929,1347,1807,2018-02-12 05:49:09,2021-05-19 07:48:15,0,"¡La #SerieA sigue siendo una de las ligas más artísticas, mágicas y suramericanas de Europa! ¿Están de acuerdo? 

¿Que tal esta pintura de #Muriel, el supercrack de la #SeleccionColombia y del #Atalanta? https://t.co/MQTAh8PYWo","[{'text': 'SerieA', 'indices': [4, 11]}, {'text': 'Muriel', 'indices': [139, 146]}, {'text': 'SeleccionColombia', 'indices': [168, 186]}, {'text': 'Atalanta', 'indices': [193, 202]}]"
boyacasumerce,,Tunja-Sogamoso-Boyacá,654,3528,42102,2009-09-16 10:04:33,2021-05-19 07:09:22,2,"#Eliminatorias #Catar2022 

La #SeleccionColombia no jugaría en Barranquilla y existe una gran posibilidad de jugar fuera del país⬇️ https://t.co/qHuX3yvwMf","[{'text': 'Eliminatorias', 'indices': [15, 29]}, {'text': 'Catar2022', 'indices': [30, 40]}, {'text': 'SeleccionColombia', 'indices': [46, 64]}]"
10_santigol,"Santiago Valencia ( cuenta nueva)
Hincha de Millonarios 💙⚽️ , Leicester City y Selecciòn Colombia sueño con ser periodista deportivo",,764,60,2978,2019-04-18 22:52:45,2021-05-19 07:04:55,1,"https://t.co/6hkNWapn6M 
Por : @10_santigol @enlas5con50 
#SeleccionColombia #ReinaldoRueda #EliminatoriasQatar2022 #ELIMINATORIASCONMEBOL #Qatar2022 #SeleccionPeruana #SeleccionArgentina 
#Conmebol #podcast","[{'text': 'SeleccionColombia', 'indices': [75, 93]}, {'text': 'ReinaldoRueda', 'indices': [94, 108]}, {'text': 'EliminatoriasQatar2022', 'indices': [109, 132]}]"
10_santigol,"Santiago Valencia ( cuenta nueva)
Hincha de Millonarios 💙⚽️ , Leicester City y Selecciòn Colombia sueño con ser periodista deportivo",,764,60,2978,2019-04-18 22:52:45,2021-05-19 07:04:44,1,"https://t.co/6hkNWapn6M 
Por : @10_santigol @enlas5con50 
#SeleccionColombia #ReinaldoRueda #EliminatoriasQatar2022 #ELIMINATORIASCONMEBOL #Qatar2022 #SeleccionPeruana #SeleccionArgentina 
#Conmebol #podcast","[{'text': 'SeleccionColombia', 'indices': [58, 76]}, {'text': 'ReinaldoRueda', 'indices': [77, 91]}, {'text': 'EliminatoriasQatar2022', 'indices': [92, 115]}, {'text': 'ELIMINATORIASCONMEBOL', 'indices': [116, 138]}, {'text': 'Qatar2022', 'indices': [139, 149]}, {'text': 'SeleccionPeruana', 'indices': [150, 167]}, {'text': 'SeleccionArgentina', 'indices': [168, 187]}, {'text': 'Conmebol', 'indices': [189, 198]}, {'text': 'podcast', 'indices': [199, 207]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 07:00:22,2,"#Eliminatorias #Catar2022 

La #SeleccionColombia no jugaría en Barranquilla y existe una gran posibilidad de jugar fuera del país⬇️ https://t.co/qHuX3yvwMf","[{'text': 'Eliminatorias', 'indices': [0, 14]}, {'text': 'Catar2022', 'indices': [15, 25]}, {'text': 'SeleccionColombia', 'indices': [31, 49]}]"
GingerRanger86,,"Conon Bridge, Scotland",1468,402,591,2020-06-08 04:52:23,2021-05-19 06:04:23,5,Nuestro benefactor #AlfredoMorelos fue convocado a la #SelecciónColombia para jugar los partidos de la Eliminatoria rumbo a #Catar 2022 🙌👏🇨🇴🇨🇴 #FundaciónAlfredoMorelos https://t.co/gCRHIaTKm7,"[{'text': 'AlfredoMorelos', 'indices': [40, 55]}, {'text': 'SelecciónColombia', 'indices': [75, 93]}]"
davidqt_,"Comunicador Social y Periodista en formación. ⚽🎙️
Periodista en: @rinconescarlata 🇦🇹 y @RincondDeporte 📝
OPINIONES PERSONALES.",Colombia,704,204,2766,2018-06-06 16:36:21,2021-05-19 04:57:35,3,"🇨🇴 #SelecciónColombia | Los elegidos por Reinaldo Rueda para enfrentar a @SeleccionPeru y @Argentina en las eliminatorias.

➡️ Nota completa: https://t.co/5YRdCvl23c

#LaNuevaEraDelPeriodismo https://t.co/3haB8VOZm2","[{'text': 'SelecciónColombia', 'indices': [23, 41]}]"
Joseph_Munoz,♬☆ '♥͡'★♬,,147,870,5569,2011-08-09 22:21:06,2021-05-19 03:58:49,0,"Ahora el titular indiscutido, James 🤦🏻🤦🏻jajajajajajajajaja #SeleccionColombia","[{'text': 'SeleccionColombia', 'indices': [59, 77]}]"
latribuna_col,"Encuentra la información de los deportistas, clubes y ligas de Antioquia.  
📍https://t.co/BGXDL63iG4",Medellín,307,2162,2821,2015-02-24 22:36:44,2021-05-19 03:56:03,0,#SelecciónColombia | Entre los 26 jugadores convocados por Reinaldo Rueda hay 11 que guardan una estrecha relación con Atlético Nacional. https://t.co/60Iin8ifKJ,"[{'text': 'SelecciónColombia', 'indices': [0, 18]}]"
Joseph_Munoz,♬☆ '♥͡'★♬,,147,870,5569,2011-08-09 22:21:06,2021-05-19 03:51:30,0,"Empezaria con su mermelada el señor #ReinaldoRueda .Porque no llamo a Sebastian Villa? 🤷🏻
#SeleccionColombia 🍯","[{'text': 'ReinaldoRueda', 'indices': [36, 50]}, {'text': 'SeleccionColombia', 'indices': [90, 108]}]"
Mabeto09,"Comunicador social y periodista, amante del fútbol, narrador...",En Todo Lado,1140,77,477,2017-09-20 22:04:54,2021-05-19 03:35:55,0,"#SeleccionColombia para mi aplausible el llamado de #BaldomeroPerlaza es un premio para el mejor volante, que tiene hoy por hoy nuestro país. Me sorprende ver a Juan Fer, no tiene competencia, pero será ficha vital para Reinaldo Rueda... ¿Quiénes faltaron? #convocadosFCF","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'BaldomeroPerlaza', 'indices': [52, 69]}, {'text': 'convocadosFCF', 'indices': [257, 271]}]"
LaPagDeportiva,"Espacio para la información deportiva de Colombia. https://t.co/03zS1LjoBz  https://t.co/VnfRUcfpr7
lapaginadeportiva@hotmail.com","Bogotá, D.C., Colombia",222,275,2434,2017-07-13 23:14:54,2021-05-19 03:04:19,0,"#SelecciónColombia 🇨🇴
Convocatoria de @ReinaldoRuedaDT para los partidos ante 🇵🇪Perú de visitante y 🇦🇷Argentina como local, programados para el 3 y 8 de junio, respectivamente, en #Eliminatorias. https://t.co/lcKbAnr0jd","[{'text': 'SelecciónColombia', 'indices': [0, 18]}, {'text': 'Eliminatorias', 'indices': [180, 194]}]"
Miguecasta7,"Subdirector noticias @acuariotv,
Rionegro - Ant. 
Comunicador @UdeA.  
Marketing Político y Electoral @uconiano","Guarne, Antioquia",2767,413,3935,2012-11-15 16:39:06,2021-05-19 03:01:39,0,"Sin Falcao y con Sebastián Pérez, Baldomero Perlaza, Aldair Quintana y Gustavo Cuéllar ¿Qué clase de #SelecciónColombia es esa? 

#eliminatoriassudamericanas","[{'text': 'SelecciónColombia', 'indices': [101, 119]}, {'text': 'eliminatoriassudamericanas', 'indices': [130, 157]}]"
Hugo_Torres30,"Abogado. Esposo, padre, hijo, hermano y tio. Creyente de Dios.  Hincha de la mechita, WWE, The Walking Dead, Suits, La Casa de Papel y The Bing Bang Theory.",,2424,191,9822,2011-01-17 12:22:04,2021-05-19 02:53:06,2,"Regresas, crack. #SeleccionColombia https://t.co/Z5NDHPPRVW","[{'text': 'SeleccionColombia', 'indices': [35, 53]}]"
Quiqueson,"Periodista Deportivo RCN RADIO y Panelista de @latelepolemica en instagram Quiqueson, en https://t.co/gfOhxteOIc como Quique Barona Arango",Bogotá D.C.,726,26124,18667,2010-05-23 00:31:42,2021-05-19 02:32:48,2,"@FCFSeleccionCol y los convocados de @ReinaldoRuedaDT  
Les gusto la convocatoria, falto alguien? 
Recuerda suscribirte    
https://t.co/wrkaqqfx2L a través de @YouTube 
#Seleccióncolombia #ReinadoRueda #JamesRodriguez #falcao  #Cuadrado  #Santosborre #Quiqueson #quiquebarona","[{'text': 'Seleccióncolombia', 'indices': [170, 188]}, {'text': 'ReinadoRueda', 'indices': [189, 202]}, {'text': 'JamesRodriguez', 'indices': [203, 218]}, {'text': 'falcao', 'indices': [219, 226]}, {'text': 'Cuadrado', 'indices': [228, 237]}, {'text': 'Santosborre', 'indices': [239, 251]}, {'text': 'Quiqueson', 'indices': [252, 262]}, {'text': 'quiquebarona', 'indices': [263, 276]}]"
sontantasnoches,,,285,211,17622,2014-06-05 03:02:20,2021-05-19 02:30:00,1,"#SeleccionColombia #Curiosidades 

Las mamás de los futbolistas fueron grandes protagonistas en el anuncio de la convocatoria⬇️ https://t.co/jM6WycBQAC","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'Curiosidades', 'indices': [34, 47]}]"
jorgeescorciap_,🎤 • Comunicador Social - Periodismo @elambito | Director de @SoledadNtc | Creador de contenido,,169,16,381,2020-06-16 17:46:27,2021-05-19 02:28:46,0,¿Será que Rueda se habrá visto el partido de Didier Moreno y Gabriel Fuentes? #Maracanaso #AtléticoJunior #CopaLibertadores #SelecciónColombia,"[{'text': 'Maracanaso', 'indices': [78, 89]}, {'text': 'AtléticoJunior', 'indices': [90, 105]}, {'text': 'CopaLibertadores', 'indices': [106, 123]}, {'text': 'SelecciónColombia', 'indices': [124, 142]}]"
FROILANZ,,Medellín,906,1918,435513,2012-01-02 22:04:14,2021-05-19 02:22:00,2,"#SeleccionColombia #Eliminatorias 

Hay al menos diez nombres que sorprendieron en la lista de Reinaldo⬇️ https://t.co/i4jzQwhMzs","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'Eliminatorias', 'indices': [34, 48]}]"
crjaf1,Deus e gratidão 🙌🏾 J.Quintero 🔟 IG: Cifuee4,🖤,542,20983,79652,2010-11-06 14:24:57,2021-05-19 02:19:14,2,"🕊 Hay tregua: 

¡@juanferquinte10 vuelve a La Sele!

¡Invente, Juanfer, invente!

#SeleccionColombia https://t.co/C6X1iro0Ho","[{'text': 'SeleccionColombia', 'indices': [100, 118]}]"
SoloporElla_EP,"Maestro Pokemón - Experto en hacer Gargaras con Arequipe  - AntíUribista ((tal vez lo uníco sensato en mi vida))
Ing Industríal...

¡¡Millos Querido!!

)ºº/M(","Bogotá, D.C., Colombia",288,75,3138,2016-04-25 15:43:00,2021-05-19 02:18:36,0,"viendo la linea de pensamiento Que tiene Rueda para convocar, me parece Que se le Quedo alguien por fuera, Victor Hugo Ariztizabal...
Que dupla arnaría con Sebastian Perez.

#SeleccionColombia 
#Rueda","[{'text': 'SeleccionColombia', 'indices': [174, 192]}, {'text': 'Rueda', 'indices': [194, 200]}]"
RincondDeporte,| ¡Somos #LaNuevaEraDelPeriodismo! 🟨⬛️ | ⚽️ Medios: @RinconAzucarero - @RinconEscarlata | 🎙️ Escúchanos: #PodcastRDD | 📺 Míranos: #RincónDelDeporteTV |,Cali - Bogotá - Medellín,195,2160,6364,2016-06-14 17:40:26,2021-05-19 02:18:08,3,"🇨🇴 #SelecciónColombia | Los elegidos por Reinaldo Rueda para enfrentar a @SeleccionPeru y @Argentina en las eliminatorias.

➡️ Nota completa: https://t.co/5YRdCvl23c

#LaNuevaEraDelPeriodismo https://t.co/3haB8VOZm2","[{'text': 'SelecciónColombia', 'indices': [3, 21]}, {'text': 'LaNuevaEraDelPeriodismo', 'indices': [167, 191]}]"
GoleadoresFC,"Noticias Del Fútbol � Mundial �
La Mejor Información De La Champions �
Curiosidades De Fútbol �","Ibagué, Colombia",42,10,510,2015-10-12 14:02:13,2021-05-19 02:17:58,0,"🇨🇴📝 Estos son los 2️⃣6️⃣ jugadores convocados para los partidos de la eliminatoria frente a Perú y Argentina. ⚽

#eliminatoriasqatar2022 #Qatar2022 #fcf #fcfcolombia #SeleccionColombia #vamoscolombia #FIFAWorldCup https://t.co/2N4Zvzdtwj","[{'text': 'eliminatoriasqatar2022', 'indices': [113, 136]}, {'text': 'Qatar2022', 'indices': [137, 147]}, {'text': 'fcf', 'indices': [148, 152]}, {'text': 'fcfcolombia', 'indices': [153, 165]}, {'text': 'SeleccionColombia', 'indices': [166, 184]}, {'text': 'vamoscolombia', 'indices': [185, 199]}, {'text': 'FIFAWorldCup', 'indices': [200, 213]}]"
nicovaront,Emprendedor. Comunicador Social y Periodista. Tolimense. @mrfoxyogurt en IG,"Medellín, Colombia",903,1460,8365,2009-09-29 01:18:41,2021-05-19 02:17:23,0,"Hermano lo que ustedes crean y opinen está bien, pero que no llame a Sebastián Villa? Si es por lo de la ex entendible, pero no hay otra explicación. #SeleccionColombia https://t.co/asBeiclO6W","[{'text': 'SeleccionColombia', 'indices': [150, 168]}]"
SandryJimnez1,"🌻💙❤️ mamá - estudiante - 
por un futuro mejor 
viajar es mi pasión- por una colombiana en paz 🙏💛💙♥️",,76,68,2614,2020-05-23 02:43:47,2021-05-19 02:16:28,2,Será que ganó el circo? Un país incendiado y medio Twitter llorando porque no convocaron a Falcao... es en serio? O es un chiste que aún no entiendo? #ParoNacional18M #DuqueAcepteLaCIDH #SeleccionColombia,[]
dimarialvari,,,125,21,519,2018-03-26 02:43:59,2021-05-19 02:12:05,2,Será que ganó el circo? Un país incendiado y medio Twitter llorando porque no convocaron a Falcao... es en serio? O es un chiste que aún no entiendo? #ParoNacional18M #DuqueAcepteLaCIDH #SeleccionColombia,"[{'text': 'ParoNacional18M', 'indices': [150, 166]}, {'text': 'DuqueAcepteLaCIDH', 'indices': [167, 185]}, {'text': 'SeleccionColombia', 'indices': [186, 204]}]"
ealo9708,"Periodista graduado de INPAHU, especialidad en deportes. Papá de Camilo Andrés y Martín Alonso","Monteria, Cordoba;Colombia",546,2200,8764,2011-07-17 17:09:22,2021-05-19 02:09:16,1,"LOS CORDOBESES MIGUEL ÁNGEL BORJA Y ALFREDO MORELOS CONVOCADOS A SELECCIÓN COLOMBIA PARA ELIMINATORIAS

https://t.co/67zgKJMk9x

#CanalMontería #ElCanalDeTodos #Convocados #SelecciónColombia #Fútbol #ClasificatoriasQatar2022 https://t.co/xKkDYFmdiY",[]
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 02:09:05,2,"#SeleccionColombia #Eliminatorias 

Hay al menos diez nombres que sorprendieron en la lista de Reinaldo⬇️ https://t.co/i4jzQwhMzs","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'Eliminatorias', 'indices': [19, 33]}]"
DavidMartinezE_,🇨🇴 Comunicador Social - Periodista de @unisabana. ⚽️ CX Engagement Specialist en @DIRECTVSportsCo. 🗣 Opiniones personales. 📷 En Instagram: @davidmartineze_,"Milano, Lombardia",384,455,65547,2011-11-30 00:27:04,2021-05-19 02:06:40,2,"🕊 Hay tregua: 

¡@juanferquinte10 vuelve a La Sele!

¡Invente, Juanfer, invente!

#SeleccionColombia https://t.co/C6X1iro0Ho","[{'text': 'SeleccionColombia', 'indices': [100, 118]}]"
Hablaelbalon,"⚽️ Agencia de contenido especializada en fútbol y deportes que, además, cree firmemente en la buena literatura del juego más lindo de todos.",Colombia,41,4282,4942,2014-02-27 03:03:35,2021-05-19 02:06:02,2,"🕊 Hay tregua: 

¡@juanferquinte10 vuelve a La Sele!

¡Invente, Juanfer, invente!

#SeleccionColombia https://t.co/C6X1iro0Ho","[{'text': 'SeleccionColombia', 'indices': [82, 100]}]"
cjotapolania,Editor Deportes El País. Realizador documentales 'La jaula del Palomo' y 'Palomo'. Autor  libro 'Gabriel Ochoa Uribe'. Docente UAO. The Beatles y Rubén Blades,"Cali, Colombia",1677,4143,9121,2020-06-01 18:45:04,2021-05-19 02:04:43,2,"Regresas, crack. #SeleccionColombia https://t.co/Z5NDHPPRVW","[{'text': 'SeleccionColombia', 'indices': [17, 35]}]"
ADRIANPACHECOS,"Opiniones personales...disfruto temas como fútbol, política y religión...siempre con respeto y argumentos!!!","Bogotá, D.C., Colombia",775,238,66941,2010-06-02 18:59:55,2021-05-19 02:00:50,2,"#SeleccionColombia #Catar2022 

Sorpresas por los que no estarán para los partidos contra Perú y Argentina en las #Eliminatorias ⬇️ https://t.co/414QC1bEXK","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'Catar2022', 'indices': [34, 44]}]"
RafaelCamargoJ,,,248,115,5161,2016-07-05 20:37:06,2021-05-19 02:00:09,1,"@diegonoticia No llama a Falcao pero sí al tullido de James.
Me extraña profe Reinaldo Rueda, me extraña ... #SeleccionColombia",[]
VictorPosadaMar,Panelista de 'Pitazo Final' por A Un Click Radio y 'La Tribuna Táctica' por Radio Caribe Plus.,,93,29,834,2019-01-13 17:32:01,2021-05-19 01:50:17,0,"La imagen que publicó la Selección #Colombia sobre los convocados por Reinaldo #Rueda para enfrentar a las selecciones de Perú y Argentina, por las eliminatorias sudamericanas a Qatar 2022.

#Noticia #SelecciónColombia #ReinaldoRueza #Qatar2022 https://t.co/c2cxe6Q85D","[{'text': 'Colombia', 'indices': [35, 44]}, {'text': 'Rueda', 'indices': [79, 85]}, {'text': 'Noticia', 'indices': [191, 199]}, {'text': 'SelecciónColombia', 'indices': [200, 218]}, {'text': 'ReinaldoRueza', 'indices': [219, 233]}, {'text': 'Qatar2022', 'indices': [234, 244]}]"
futbolygoal,Goles Deportivo Cali | G◎les Seleccion C◎l◎mbia ! | Tambien hay espacio para las mujeres bellas.,Colombia,778,564,26844,2010-10-10 16:10:53,2021-05-19 01:48:59,0,Convocatoria de la Selección Colombia #SeleccionColombia https://t.co/kdSktFmRXJ,"[{'text': 'SeleccionColombia', 'indices': [38, 56]}]"
andresosorio81,Hincha # 1 del Real Madrid. Snapchat: andresmadrid81. Instagram: andresosoriod. Totalmente Apolítico!!!,Bucaramanga,751,265,6689,2011-06-20 18:12:05,2021-05-19 01:47:32,0,"👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
#SeleccionColombia https://t.co/mwxmQvCg75","[{'text': 'SeleccionColombia', 'indices': [25, 43]}]"
jenk0301,"🄑 🄡 🄞 🄝 🄒 🄞
#FamiliaFalcaista","Bucaramanga,Santander",2754,722,20054,2009-05-17 16:15:22,2021-05-19 01:44:20,1,"Sigan llamando a los del Everton que no están jugando ni tienen ritmo, pero ""quien soy yo para juzgar a rueda"", la última vez sin Falcao hubo 1 expulsado y 9 goles en contra, son datos y hay que darlos.

#FCF21 
#SeleccionColombia https://t.co/pxdr0jt5ji",[]
SamuEVB1,,,128,4,37,2020-01-23 20:15:06,2021-05-19 01:39:57,1,"Convocatoria @FCFSeleccionCol para enfrentar a 🇵🇪 y 🇦🇷 por Eliminatoria. 
1️⃣ Ninguno de Boca Juniors fue convocado.
2️⃣ Ni Fabra, Ni Mojica como Lateral Izquirdo natural.
➡️ ¿Quien faltó y quien sobró?
#SeleccionColombia #EliminatoriasQatar2022 #Colombia https://t.co/q9SPbXqfLc https://t.co/IuUt41SUnr",[]
Boabsuncle,"https://t.co/cIlIEqPZvV
https://t.co/OEKgsCxlC6",United Kingdom,1644,658,20804,2015-01-04 04:04:08,2021-05-19 01:29:20,5,Nuestro benefactor #AlfredoMorelos fue convocado a la #SelecciónColombia para jugar los partidos de la Eliminatoria rumbo a #Catar 2022 🙌👏🇨🇴🇨🇴 #FundaciónAlfredoMorelos https://t.co/gCRHIaTKm7,"[{'text': 'AlfredoMorelos', 'indices': [40, 55]}, {'text': 'SelecciónColombia', 'indices': [75, 93]}]"
jjvalencia17,"🏟 | Amante a los deportes 
🔜 | Periodista Deportivo 
 📝| Redactor Deportivo de 'El Imparcial' 

⚡💯🇨🇴⚽️","Pereira, Colombia",261,21,82,2019-10-06 18:23:49,2021-05-19 01:24:12,1,"Convocatoria @FCFSeleccionCol para enfrentar a 🇵🇪 y 🇦🇷 por Eliminatoria. 
1️⃣ Ninguno de Boca Juniors fue convocado.
2️⃣ Ni Fabra, Ni Mojica como Lateral Izquirdo natural.
➡️ ¿Quien faltó y quien sobró?
#SeleccionColombia #EliminatoriasQatar2022 #Colombia https://t.co/q9SPbXqfLc https://t.co/IuUt41SUnr","[{'text': 'SeleccionColombia', 'indices': [203, 221]}, {'text': 'EliminatoriasQatar2022', 'indices': [222, 245]}, {'text': 'Colombia', 'indices': [246, 255]}]"
HABLEMOS_CD,"•ᴄʜaʀʟaꜱ ᴅᴇᴘᴏʀᴛɪᴠaꜱ🎙⚽️ || 
•ɪɴꜰᴏʀᴍaᴄɪóɴ📰 - aɴáʟɪꜱɪꜱ📈 - ᴏᴘɪɴɪóɴ📝 || •ᴇꜱᴄᴜᴄʜaɴᴏꜱ ᴇɴ: https://t.co/r5sNJPvkVM 📻 / ʟᴇᴇɴᴏꜱ aᴄá ⬇️",Colombia,21,153,7693,2020-07-10 15:01:30,2021-05-19 01:17:24,0,"⚽🇨🇴| #SeleccionColombia
-
Primer llamado de Reinaldo Rueda

El directo técnico caleño, hizo su primera convocatoria de cara a las Eliminatorias Sudamericanas que serán las jornadas 7 y 8, frente a Perú (3 de junio) y Argentina (8 de junio). https://t.co/EQpRrbh0pV","[{'text': 'SeleccionColombia', 'indices': [5, 23]}]"
Davidbernal56,"Comunicador Social y Periodista de la  Universidad Uninpahu, amante al fútbol y la natación equipo Atletico Nacional y Barcelona de España,
Ecommerce Acer 🇨🇴",,280,122,6010,2013-05-30 01:34:43,2021-05-19 01:15:35,2,"#SeleccionColombia #Catar2022 

Sorpresas por los que no estarán para los partidos contra Perú y Argentina en las #Eliminatorias ⬇️ https://t.co/414QC1bEXK","[{'text': 'SeleccionColombia', 'indices': [15, 33]}, {'text': 'Catar2022', 'indices': [34, 44]}]"
YeimiAmaya,"La genialidad es la capacidad de ver diez oportunidades,donde el hombre ve solo una,poder no es pensar es hacer....hincha del América de Cali a mucho honor.",Diseñadora de la vida,2953,500,7942,2013-06-24 01:51:09,2021-05-19 01:14:24,0,"#SeleccionColombia este hahstag me recuerda que el pais se olvida de lo importante ,por algo que nunca ha servido para nada como el futbol","[{'text': 'SeleccionColombia', 'indices': [0, 18]}]"
SergeRadamel,"Así me hizo Dios,contento y enamorado.

💛💙❤️","cerca de aquí, lejos de allá. ",1963,505,37935,2011-03-11 23:09:40,2021-05-19 01:14:13,0,"Me sobran medio campistas mixtos, me faltan Cardona, Falcao y Roger que han demostrado marcar dif. 

Me sobra Morelos que ya tuvo muchas oportunidades y Borja que no demostro cuando le tocó.

Si James va de nombre Falcao deberia ir tambien. @ReinaldoRuedaDT

#SeleccionColombia https://t.co/8oydzPdfbP","[{'text': 'SeleccionColombia', 'indices': [259, 277]}]"
voztricolor21,"Información relacionada al balón ⚽Y nuestra bandera 🇨🇴
¡Interactúa con nosotros!

YouTube: https://t.co/JEb7DU0Jrk…

Instagram: https://t.co/IWyjU5z6nV",,82,8,15,2021-03-16 01:50:50,2021-05-19 01:14:03,0,"Con la convocatoria de la #SeleccionColombia quedan algunas dudas,sin embargo hay que creer en un proceso que hasta ahora inicia.

Pronto una nota sobre esto.

No deja de ser llamativo en especial el caso de Sebastián Pérez, quizá de Baldomero.","[{'text': 'SeleccionColombia', 'indices': [26, 44]}]"
Futbol3co,"Risas, goles y análisis, el mejor tridente del fútbol colombiano. Síguenos si también ibas a ser futbolista, pero te lesionaste la rodilla.",,139,11,135,2021-03-22 17:06:25,2021-05-19 01:13:37,0,"Convocatoria a Eliminatorias Sudamericanas 🇨🇴

La @FCFSeleccionCol informó a través de un comunicado la lista de convocados para enfrentar a Perú y Argentina en las jornadas 7 y 8 de las eliminatorias a Qatar 2022.

Vía: @FCFSeleccionCol 

#FCF #SeleccionColombia https://t.co/CrGLwS0nBl","[{'text': 'FCF', 'indices': [240, 244]}, {'text': 'SeleccionColombia', 'indices': [245, 263]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873191,239950,2008-04-15 21:09:25,2021-05-19 01:12:37,2,"#SeleccionColombia #Catar2022 

Sorpresas por los que no estarán para los partidos contra Perú y Argentina en las #Eliminatorias ⬇️ https://t.co/414QC1bEXK","[{'text': 'SeleccionColombia', 'indices': [0, 18]}, {'text': 'Catar2022', 'indices': [19, 29]}, {'text': 'Eliminatorias', 'indices': [114, 128]}]"
StivenPerdomo18,- Comunicador Social y periodista,,280,22,427,2018-07-17 03:36:29,2021-05-19 01:11:22,0,"Reciben la primera llamada para Baldomero Perlaza y Carlos Cuesta 

#SeleccionColombia #ReinaldoRueda #EliminatoriasQatar2022","[{'text': 'SeleccionColombia', 'indices': [68, 86]}, {'text': 'ReinaldoRueda', 'indices': [87, 101]}, {'text': 'EliminatoriasQatar2022', 'indices': [102, 125]}]"
TheGlenLoyal,"Every Saturday We Follow, To Cheer The Boys In Blue",UNITED KINGDOM,2164,946,19618,2014-04-30 01:23:46,2021-05-19 01:09:17,5,Nuestro benefactor #AlfredoMorelos fue convocado a la #SelecciónColombia para jugar los partidos de la Eliminatoria rumbo a #Catar 2022 🙌👏🇨🇴🇨🇴 #FundaciónAlfredoMorelos https://t.co/gCRHIaTKm7,"[{'text': 'AlfredoMorelos', 'indices': [40, 55]}, {'text': 'SelecciónColombia', 'indices': [75, 93]}]"
Canalmonteria,"Canal local de televisión
Facebook Canal Montería 
En el 2020 seguimos siendo el canal de todos","Montería, Córdoba",375,15658,23399,2010-04-27 15:15:17,2021-05-19 01:08:37,1,"LOS CORDOBESES MIGUEL ÁNGEL BORJA Y ALFREDO MORELOS CONVOCADOS A SELECCIÓN COLOMBIA PARA ELIMINATORIAS

https://t.co/67zgKJMk9x

#CanalMontería #ElCanalDeTodos #Convocados #SelecciónColombia #Fútbol #ClasificatoriasQatar2022 https://t.co/xKkDYFmdiY","[{'text': 'CanalMontería', 'indices': [129, 143]}, {'text': 'ElCanalDeTodos', 'indices': [144, 159]}, {'text': 'Convocados', 'indices': [160, 171]}, {'text': 'SelecciónColombia', 'indices': [172, 190]}, {'text': 'Fútbol', 'indices': [191, 198]}, {'text': 'ClasificatoriasQatar2022', 'indices': [199, 224]}]"
CSarmiento_17,"Periodista deportivo 🇨🇴🇦🇷 @escuelacpd



noticias, hilos y opinión.",,117,55,453,2013-05-23 22:31:43,2021-05-19 01:08:23,0,"Sorprende la convocatoria de Cuéllar y Quintero por el lugar donde están pero tampoco es que por jugar en esos países se les olvida todo lo que saben. Esperemos que puedan aportar.

#SeleccionColombia https://t.co/11Hy2DaSxW","[{'text': 'SeleccionColombia', 'indices': [182, 200]}]"
