username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
IcasaCE,,São Paulo - SP - Brasil,24,2309,24840,2010-03-10 12:18:55,2021-05-20 00:25:34,0,"#CopaLibertadores #Conmebol

@ClubSCristal 2x0 @CLUBRENTISTAS 
@Velez 2x1 @ulcsadpoficial","[{'text': 'CopaLibertadores', 'indices': [0, 17]}, {'text': 'Conmebol', 'indices': [18, 27]}]"
facun_rios,Acá se apoya al Estado Palestino. Kirchneristas y Macristas revienten.,cagandome en todo,25,17,1447,2020-06-03 17:23:02,2021-05-20 00:25:32,123,"Es uno de los mejores días de la carrera de Enzo Pérez. No tengo certezas, tampoco dudas. Señoras y señores, el River de Marcelo Gallardo le gana 2-0 a Independiente Santa Fe por la #CopaLibertadores ⚪🔴⚪ https://t.co/AIBAY3HTBT",[]
Saritrovick,"Peruana. Nací en la Blanca Ciudad del Eterno Cielo Azul, Arequipa.","Nevada, USA",1364,841,59655,2010-04-08 05:45:09,2021-05-20 00:25:29,2,"🔵Sporting Cristal consiguió su primer triunfo en la #CopaLibertadores al vencer por 2-0 a Rentistas y se ubica en puesto de Sudamericana.
➡️https://t.co/NhPSTswgOI
#PongoElHombro 
#ElInformativoxNacional","[{'text': 'CopaLibertadores', 'indices': [73, 90]}]"
guzmanbarquin,Freelance Product Designer / Digital Creator,"Montevideo, Uruguay",185,420,889,2013-10-08 04:44:32,2021-05-20 00:25:27,0,Todos sabían lo problemas de #River en el arco. Lo que nadie sabía es que Santa Fé iba a jugar sin defensa 😑 #CopaLibertadores,"[{'text': 'River', 'indices': [29, 35]}, {'text': 'CopaLibertadores', 'indices': [109, 126]}]"
juanrojasman,,ANTOFAGASTA,1729,1554,144283,2009-03-06 00:58:32,2021-05-20 00:25:26,22,"Noche histórica en #CopaLibertadores. 🤯

Enzo Pérez, portero de @RiverPlate esta noche en el Monumental. 🏟️ https://t.co/4DXfgafrqG","[{'text': 'CopaLibertadores', 'indices': [40, 57]}]"
Bidondeportivvo,𝐌𝐄𝐃𝐈𝐎 𝐃𝐈𝐆𝐈𝐓𝐀𝐋 𝐃𝐄𝐃𝐈𝐂𝐀𝐃𝐎 𝐀𝐋 𝐌𝐔𝐍𝐃𝐎 𝐃𝐄𝐋 𝐅𝐔𝐓𝐁𝐎𝐋 𝐀𝐑𝐆𝐄𝐍𝐓𝐈𝐍𝐎,"Buenos Aires, Argentina",53,135,1787,2021-04-21 14:08:13,2021-05-20 00:25:26,13,"¡Sin palabras el gol que acaba de hacer Julián Álvarez!
River domina y gana 2-0 ante Independiente Santa Fe
#CopaLibertadores 🏆 
https://t.co/GeRFELgqGe","[{'text': 'CopaLibertadores', 'indices': [108, 125]}]"
LRMilillo,,,935,535,117247,2012-08-02 00:04:48,2021-05-20 00:25:22,19,Los centrales de Independiente Santa Fe  en el Monumental... #CopaLibertadores https://t.co/W3kTr3siEu,"[{'text': 'CopaLibertadores', 'indices': [78, 95]}]"
tincho_e,All we have to decide is what to do with the time that is given to us,,2322,483,68771,2010-06-11 22:12:58,2021-05-20 00:25:22,19,Los centrales de Independiente Santa Fe  en el Monumental... #CopaLibertadores https://t.co/W3kTr3siEu,"[{'text': 'CopaLibertadores', 'indices': [78, 95]}]"
ApabloA,,,483,225,39715,2009-06-26 22:37:39,2021-05-20 00:25:22,0,an early red for Flamengo ? ok Liga don't make Ecuador look bad stay alive for 1 more week lool #CopaLibertadores,"[{'text': 'CopaLibertadores', 'indices': [96, 113]}]"
PuelpanJ,"De vuelta por estas redes, escucho música, hago cosas para @twitsessions y me gusta el fútbol (@udechile, @lfc y @acmilan)",,375,88,7190,2019-11-20 14:55:54,2021-05-20 00:25:19,1,"River juega el torneo chileno con el equipo que tiene ahora en cancha y sale campeón 10 fechas antes

#CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [102, 119]}]"
johanancines,"Amante de la buena música, Dj, productor de eventos e ing de sonido.",Bogota,2539,634,6918,2010-05-31 01:48:50,2021-05-20 00:25:16,0,"No se supone que River es el que no tiene arquero???
Pero parece lo contrario porque ya le clavaron 2 en los primeros 5 minutos al Santafe #Arquerito #CopaLibertadores","[{'text': 'Arquerito', 'indices': [139, 149]}, {'text': 'CopaLibertadores', 'indices': [150, 167]}]"
OscarTroconis8,Miembro del @crcacaocaripito Consejo Regulador de la denominación de origen del Cacao Caripito.,,200,38,429,2020-12-01 02:13:59,2021-05-20 00:25:15,16,#EstamosTodosLocos Cambio de canal para ver #CopaLibertadores y #River  le está ganando a Independiente Santa Fe por 2-0 sin suplentes y con un jugador como arquero 😳,"[{'text': 'EstamosTodosLocos', 'indices': [21, 39]}, {'text': 'CopaLibertadores', 'indices': [65, 82]}, {'text': 'River', 'indices': [85, 91]}]"
Rafael_AraqueP,"Siempre comentando las cosas buenas, malas y extrañas que suceden en Colombia y el mundo.",,1409,284,5531,2010-04-26 14:39:50,2021-05-20 00:25:14,0,"El que está jugando sin arquero es Santa fé?
#CopaLibertadores @Info_Junior_ @arzuagatoro24 @Ivan9Valenciano","[{'text': 'CopaLibertadores', 'indices': [45, 62]}]"
riquelmista78,Hincha y socio del único Grande de la argentina. Los GRANDES no descienden... #AntiK,♢Saavedra♢ Bs. As. ♢Argentina ,829,760,16090,2012-02-23 02:46:02,2021-05-20 00:25:14,0,"Ya es muy aburrido
... ni siquiera lo prueban a Enzo Pérez para ver qué onda... #CopaLibertadores","[{'text': 'CopaLibertadores', 'indices': [80, 97]}]"
