username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
AmcJerson,"Técnico HSE, Técnologo en S.O., Profesional SSL. Apasionado al DEPORTE, hincha del A.B.💛💚, A.P.💛🖤, Juventus🇮🇹, River Plate🇦🇷, Selección🇨🇴. SANTANDER.",YO ❤ A BCABJA - F/BLANCA. ,1058,163,21255,2015-03-20 02:52:31,2021-05-19 21:39:32,3,Juventus venció 2 a 1 al Atalanta en la final de Coppa Italia. Juan Guillermo Cuadrado 🇨🇴 festeja nuevo título. El portero Gianluiggi Buffon se despide de la Juventus con el título de Coppa ITALIA 🇮🇹. Portero Campeón del Mundo en 2006. Jugó en 4 décadas. Fuori Clase,[]
MarcoAntonioP33,"Barquisimeto, Vzla 💛💙❤",,425,65,1357,2011-08-31 00:47:05,2021-05-19 21:39:05,0,@Cuadrado ERES UN PUTO CRACK JUAN GUILLERMO 🔥🔥🔥🔥,[]
CamiloRuizFranc,"Licenciado en Educación Física, Rec. y Dte. Especialista en Gerencia Integral del Politécnico Colombiano Jaime Isaza Cadavid","Medellín, antioquia",2561,1574,20010,2012-03-01 01:57:10,2021-05-19 21:38:47,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
Mike04FC,Juve fan. Super League founder.,,578,2038,136347,2012-07-25 20:21:16,2021-05-19 21:38:11,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
stefDidonato,Juventino ⚪️⚫️,"Maple , Canada ",135,297,42723,2011-12-22 19:42:34,2021-05-19 21:37:41,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
Sotinho86,,,692,97,18966,2015-06-24 18:23:10,2021-05-19 21:36:25,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
fmnsouli,"An economist who believes in human dignity as the source of purpose, human liberty as the source of action & in the human mind for power. Follow me @NSOULIFMN",MY WORLD ,5292,13529,159208,2011-04-17 15:13:22,2021-05-19 21:36:20,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
FSimenon,,,1013,387,72395,2011-04-22 20:57:03,2021-05-19 21:36:12,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
SoyAngieHiguera,"🐒🙌🏼🍃😎🎈🤙🏼🔥 🥳
Publicista🤝🏼📲💡
Filha de Deus🙏🏼
Escorpiana ♏
PetLover 🐶
Made in🇨🇴
BGA📍
💚Mucha risa pa' que no nos duela nada 🤙🏼","Bucaramanga, Colombia",192,229,8081,2010-08-26 22:16:44,2021-05-19 21:35:52,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
andresmarocco,"Periodista javeriano.Radioactiva,88.9,40 Principales,Caracol Radio.Dementes Deportivas,Telepolémica,Pelotas.Hoy en ESPN.Bumangués,del leopardo.Cuenta privada.","ÜT: -34.495532,-58.537321",1379,568818,70232,2009-08-27 17:50:25,2021-05-19 21:35:00,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
WilliamOficcial,"🎙️𝑷𝒆𝒓𝒊𝒐𝒅𝒊𝒔𝒕𝒂 𝑫𝒆𝒑𝒐𝒓𝒕𝒊𝒗𝒐🇨🇴 @𝑨𝒎𝒆𝒓𝒊𝒄𝒂𝒅𝒆𝑪𝒂𝒍𝒊 & @𝑨𝒎𝒆𝒓𝒊𝒄𝒂𝑪𝒂𝒍𝒊𝑭𝒆𝒎 🗞️𝑬𝒍 𝑻𝒊𝒆𝒎𝒑𝒐 𝑫𝒆 𝑫𝑰𝑶𝑺 𝑬𝒔 𝑷𝒆𝒓𝒇
🇪🇸","Alicante, España",641,447,43516,2018-04-29 20:06:13,2021-05-19 21:34:55,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
haidar_morris,,,631,157,42474,2013-09-29 00:46:06,2021-05-19 21:34:48,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
ITruth98,⚪⚫ Juventus | Your Ronaldo/Messi FC bores me.,,87,1974,23041,2019-06-26 02:38:49,2021-05-19 21:34:45,20,"Juan Guillermo Cuadrado Bello.

They say the more mad he makes you, the more trophies Juventus wins. 😘 https://t.co/i8PYudNr9q",[]
Lenita722,Colombia Tierra querida.!!🇨🇴🇲🇽😍,En Gatolandia.!,83,74,15579,2013-08-26 23:22:11,2021-05-19 21:34:43,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
CamiloRuizFranc,"Licenciado en Educación Física, Rec. y Dte. Especialista en Gerencia Integral del Politécnico Colombiano Jaime Isaza Cadavid","Medellín, antioquia",2561,1574,20010,2012-03-01 01:57:10,2021-05-19 21:34:38,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
OzkarPaez,"Bogotano, por ende Santafereño. Fútbol es vida! Antonella de mi vida❤️","Bogotá, D.C., Colombia",665,3351,143711,2010-11-08 20:16:07,2021-05-19 21:34:25,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
MatizJosue,Hincha del atlético Bucaramanga y del FC Barcelona,,66,20,7203,2021-01-24 18:59:44,2021-05-19 21:33:49,3,Juventus venció 2 a 1 al Atalanta en la final de Coppa Italia. Juan Guillermo Cuadrado 🇨🇴 festeja nuevo título. El portero Gianluiggi Buffon se despide de la Juventus con el título de Coppa ITALIA 🇮🇹. Portero Campeón del Mundo en 2006. Jugó en 4 décadas. Fuori Clase,[]
ESPNColombia,Cuenta oficial de ESPN: la mayor comunidad de fanáticos del deporte. Síguenos en https://t.co/z1o8e45Q4a . https://t.co/ysbzEklsPD,Colombia,61,290228,104198,2015-07-24 15:50:28,2021-05-19 21:33:09,30,"¡Una alegría más! 

""Dedicado también a toda mi Colombia"", las palabra de Juan Guillermo Cuadrado tras coronarse campeón de la Copa Italia. https://t.co/ja7pURg8FS",[]
FROILANZ,,Medellín,906,1918,435629,2012-01-02 22:04:14,2021-05-19 21:32:51,4,"#DeportesRCN |Protagonista de principio a fin| 

Juan Guillermo Cuadrado, genio y figura en el título de Juventus de Copa Italia

El equipo de Turín se impuso frente a Atalanta en la final y fueron Duván Zapata y Luis Fernando Muriel los que no pudieron... https://t.co/QgsPauYZtl","[{'text': 'DeportesRCN', 'indices': [21, 33]}]"
HablaDeportes,📻Escucha Habla Deportes Radio por nuestro Facebook Live 📱 🗓 Lunes a viernes. ⏰ 10:00-11:30 am. en los 94.1 FM de @UAutonoma en Barranquilla.,"Barranquilla, Atlántico",416,35266,114007,2013-12-15 17:25:39,2021-05-19 21:31:23,1,#CoppaItalia Juan Guillermo Cuadrado empata a Iván Ramiro Córdoba como el colombiano que más ha ganado la Coppa Italia (4). https://t.co/sWALUz8KqI,"[{'text': 'CoppaItalia', 'indices': [0, 12]}]"
jotasmantilla,Relator de fútbol en Win Sports y Onda 5 Radio. Del Bucaramanga. Columnista @vanguardiacom. Goles Son Amores Culé al 100% Pasión por @MLB. Fanático de la @F1,Bucaramanga,13077,67261,30360,2010-05-31 10:57:28,2021-05-19 21:31:10,3,Juventus venció 2 a 1 al Atalanta en la final de Coppa Italia. Juan Guillermo Cuadrado 🇨🇴 festeja nuevo título. El portero Gianluiggi Buffon se despide de la Juventus con el título de Coppa ITALIA 🇮🇹. Portero Campeón del Mundo en 2006. Jugó en 4 décadas. Fuori Clase,[]
724noticiascol,"https://t.co/QmRvf5Ka1l es un portal de noticias para Colombia y el mundo, dirigido por Jota Jota Verbel.","Cartagena, Colombia",174,584,7877,2016-12-10 16:51:25,2021-05-19 21:30:57,0,"Con Juan Guillermo Cuadrado y Cristiano Ronaldo, #Juventus ganó #CoppaItalia  al Atalanta de Duván Zapata y Luis Fernando Muriel.
#AtalantaJuve 
https://t.co/07mjVHyEuS","[{'text': 'Juventus', 'indices': [49, 58]}, {'text': 'CoppaItalia', 'indices': [64, 76]}, {'text': 'AtalantaJuve', 'indices': [130, 143]}]"
pulzo,📲Buscamos y curamos información relevante de Colombia 🇨🇴 y el mundo,Colombia,7967,140058,385329,2013-09-06 03:08:07,2021-05-19 21:30:51,3,"#Video Cuadrado (@Cuadrado), campeón de Copa Italia; alzó la bandera de Colombia al derecho ⚽👉 https://t.co/Ot9nUpu5jc https://t.co/p4RNtCOzLS","[{'text': 'Video', 'indices': [0, 6]}]"
GolCaracol,Los futbolistas colombianos tienen acción en diferentes lugares del mundo y en https://t.co/mToAyZEG4I toda la información.,"Bogotá, Colombia",1060,3850450,332579,2010-05-14 14:47:05,2021-05-19 21:30:44,1,"Este miércoles, Juventus derrotó 1-2 a Atalanta en la final de la Copa de Italia y el colombiano sigue agrandando su historia en Europa. https://t.co/GaqO7D85gV",[]
il_giuoco,,,79,21,803,2021-04-14 10:04:34,2021-05-19 21:30:18,1,Juan Guillermo Cuadrado es hoy por uno es top10 de los mejores jugadores del mundo. Que poco crédito le damos. JUGADORAZO!,[]
GerardoLozanoT1,+ Fútbol + Pasión + Deporte,,123,1,100,2021-05-15 08:43:43,2021-05-19 21:30:04,1,Juan Guillermo Cuadrado es hoy por uno es top10 de los mejores jugadores del mundo. Que poco crédito le damos. JUGADORAZO!,[]
US_diarioas,"Actualidad sobre los deportes de USA y el mundo. ⚽ Fútbol, NBA, NFL, MLB y mucho más... También en → https://t.co/oHr5FJ5QDk","Miami, FL",283,10106,131895,2015-09-09 13:12:19,2021-05-19 21:30:00,1,"Alphonso Davies 🇨🇦 y Juan Guillermo Cuadrado 🇨🇴 son parte de los mejores laterales del mundo ⚽️🔝

Para ti, ¿quién es el mejor? 🤔 https://t.co/itJ2lsECtf",[]
ElDDeportivo,"¡Bienvenidos! Aquí encontrarán los principales acontecimientos deportivos de Casanare, Colombia y el mundo.",,87,119,1351,2020-01-23 03:39:14,2021-05-19 21:29:53,0,"Juan Guillermo Cuadrado se coronó campeón de la Copa Italia con Juventus. 

▶️ https://t.co/F8MryWCW7q https://t.co/HuUomL2tAW",[]
rcnmundo,"Las emisoras de RCN Radio Colombia en internet.
📷 https://t.co/DgFz2TK9iu","Bogotá, Colombia",260,196565,631852,2010-11-01 13:07:44,2021-05-19 21:29:35,0,"Juventus, con Juan Guillermo Cuadrado, derrotó a Atalanta y se coronó campeón de la Copa de Italia https://t.co/bDdCN6ZGSR https://t.co/02OS3fTsXW",[]
eljuliancho,"Bogotano, publicista, embajador, R&R. The road to nowhere leads to me.",Bogotá D.C.,551,321,25747,2010-02-04 00:18:59,2021-05-19 21:28:34,0,@Cuadrado felicidades juan guillermo,[]
PublimetroCol,"Perfil oficial del diario gratuito Publimetro. Noticias de Bogotá, Medellín, Cali, Barranquilla, deportes, entretenimiento y temas virales.",Bogotá,959,140530,310824,2011-09-21 04:17:48,2021-05-19 21:27:14,1,"¡Polémica porque afirman que hubo falta de Juan Guillermo en el primer gol!
Duro castigo para Duván y Muriel en esta final de Coppa Italia 2020-21...
 https://t.co/sjRZssFSfJ",[]
SuperTrendingCO,"Somos @SuperTrendingCO, un portal multicategoría del @CanalRCN en el que encontrarás información de #DeportesRCN, @Todogamers, tendencias, negocios salud y vida","Bogotá, Colombia",564,1715033,231357,2011-02-07 16:04:25,2021-05-19 21:27:13,4,"#DeportesRCN |Protagonista de principio a fin| 

Juan Guillermo Cuadrado, genio y figura en el título de Juventus de Copa Italia

El equipo de Turín se impuso frente a Atalanta en la final y fueron Duván Zapata y Luis Fernando Muriel los que no pudieron... https://t.co/QgsPauYZtl","[{'text': 'DeportesRCN', 'indices': [0, 12]}]"
rcnradio,Las noticias de Colombia y el mundo están https://t.co/S8Rsp0eWoQ,"Bogotá, Colombia",566,3161259,878873,2009-05-16 20:16:58,2021-05-19 21:26:47,2,"Juventus, con Juan Guillermo Cuadrado,  derrotó a Atalanta y se coronó campeón de la Copa de Italia https://t.co/3nY5E0u8j9",[]
ComuTricolor,Comunidad #1 de Hinchas para Hinchas de @FCFSeleccionCol | Alentando a la Selección incondicionalmente desde el 24/04/2008 |,Orgullosamente Colombianos!,567,128466,56516,2010-05-22 13:59:19,2021-05-19 21:26:41,1,"¡Polémica porque afirman que hubo falta de Juan Guillermo en el primer gol! Cuadrado figurón en título de Juventus y Zapata falló cuando no debía para Atalanta

Duro castigo para Duván y Muriel en esta final de Coppa Italia 2020-21...
Video &gt; https://t.co/xCMYklscon",[]
HSBnoticias,"Vea aquí las noticias que no cuentan los medios tradicionales. 
Lo invitamos a participar en: 
FB: https://t.co/GEInZHgg6c
IG: https://t.co/xqkJpi64jw",Bogotá - Colombia,2788,28430,594429,2012-05-02 15:16:43,2021-05-19 21:26:40,0,"#DEPORTES – Con Juan Guillermo Cuadrado durante todo el partido, la @Juventus se coronó campeón de la Copa Italia. Duván Zapata también jugo el partido completo. Luis Muriel entro a los 68’ para romper el empate, pero 5 minutos después llegaría el 2-1. https://t.co/6kCSfCne7T","[{'text': 'DEPORTES', 'indices': [0, 9]}]"
jpsaenzw,Seré Periodista deportivo. Aficionado al fútbol. Opiniones personales. Todo el análisis sobre la Selección Colombia y la Liga Betplay Dimayor.,,588,12,636,2020-06-08 23:51:08,2021-05-19 21:25:59,0,"Un nuevo título para Juan Guillermo Cuadrado en el exterior, está vez con la Juventus campeón de la Coppa Italia frente a Atalanta. 
Enhorabuena panita.🥳
#SAENZFUT https://t.co/xnsfo6GYMN","[{'text': 'SAENZFUT', 'indices': [154, 163]}]"
ronaldsotoND,"Director de @nuestrosdporte2
Papá de Ronaldo (homenaje al Fenómeno) y Andrea (homenaje a Pirlo).",,8,158,778,2020-09-12 19:35:59,2021-05-19 21:22:26,4,"Con Juan Guillermo Cuadrado de titular, Juventus venció 2-1 al Atalanta y se coronó campeón de la #CoppaItalia.
Duván Zapata fue inicialista con Atalanta. Luis Muriel entró al 68'.
⚽️ATA: Malinovskyi 41'
⚽️JUV: Dejan Kulusevski 31' y Federico Chiesa 73'
https://t.co/u88PZyoqgQ","[{'text': 'CoppaItalia', 'indices': [119, 131]}]"
ElPaisDeportes,Mantente informado con nosotros del acontecer deportivo de Cali y el Valle del Cauca. Si quieres contarnos algo escríbenos a deportes@elpais.com.co,Cali Colombia,588,52345,44381,2011-09-14 19:12:21,2021-05-19 21:22:18,0,Juan Guillermo Cuadrado es una de las grandes figuras de la Juventus actualmente. https://t.co/KmSOAnr59A,[]
lilar_castro,"Abogada 
@UExternado| Practice areas: corporate law, mining law, oil and gas and environmental law | Polygamous reader | jazzofila | fond football and cycling.",Bogotá - Colombia,4884,1610,14701,2011-04-27 18:35:42,2021-05-19 21:21:51,0,@LERLUCAS10 @AlbertOrtegaES1 ¿Y Juan Guillermo Cuadrado?,[]
MauroMet94,Trabajo y amo lo que hago | Periodista | Comunicador Social | @JuniorClubSA 🏆9️⃣ y @juventusfc 🏆3️⃣8️⃣| IG @mauro_alfonso94,mauromet94@gmail.com ,818,1061,118109,2011-02-09 05:17:38,2021-05-19 21:21:35,0,"Juan Guillermo Cuadrado sigue afianzando su figura como uno de los mejores jugadores colombianos en Europa en la historia a nivel de influencia y títulos. Hoy consigue su TÍTULO 11 CON JUVENTUS.

5️⃣ Scudetto
4️⃣ Coppa Italia
2️⃣ Supercopa

ILL PANITA ❤️🇨🇴 https://t.co/Tb32x4lWLl",[]
AS_Colombia,Twitter oficial del Diario AS Colombia. Noticias e información exclusiva de todos los eventos deportivos de Colombia y el mundo,Colombia,349,77932,238410,2014-08-26 08:40:17,2021-05-19 21:20:00,1,"🏆 Un nuevo título para Juan Guillermo Cuadrado en el exterior 🇨🇴
⚽️ Juventus es el nuevo campeón de la Copa Italia luego de vencer 2-1 a Atalanta
https://t.co/RYMV3qMBQo",[]
EmilioaltahonaH,,"Bogotá, D.C., Colombia",565,124,2147,2010-09-14 02:41:40,2021-05-19 21:19:38,0,"@SaqueLargoWin Una convocatoria de los conocidos de Rueda, sinceramente no tenemos equipo para ilusionarse con nada. Juan Guillermo Cuadrado + el resto.",[]
andresoto11,instagram: andresoto11,,183,137,14201,2012-05-19 02:25:18,2021-05-19 21:19:14,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
PasionCriollaCO,🇨🇴| La cara del deporte colombiano 📸| Instagram: pasioncriollaco 🎙| Spotify: Pasión Criolla,Colombia,560,6029,11576,2012-03-17 16:34:36,2021-05-19 21:18:08,0,"#Fútbol l 🏆🇮🇹 ¡Juventus es campeón de la Copa Italia!

Juan Guillermo Cuadrado🕺🏾 le ganó la pulsada a Duván y Muriel 🇨🇴⚽️, al jugar y vencer a Atalanta 2-1
https://t.co/YokKSk1ccn

#PasiónCriolla https://t.co/VHOgZIgB1C","[{'text': 'Fútbol', 'indices': [0, 7]}, {'text': 'PasiónCriolla', 'indices': [181, 195]}]"
CFiore13,,,874,215,4783,2021-01-06 16:34:33,2021-05-19 21:17:33,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
andrestrada11,,"Cali, Valle del Cauca",430,91,9050,2011-05-09 02:09:04,2021-05-19 21:14:52,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
ElPaisDeportes,Mantente informado con nosotros del acontecer deportivo de Cali y el Valle del Cauca. Si quieres contarnos algo escríbenos a deportes@elpais.com.co,Cali Colombia,588,52345,44381,2011-09-14 19:12:21,2021-05-19 21:11:44,0,La Juventus de Juan Guillermo Cuadrado venció 2-1 en la final de la Copa Italia al Atalanta de Duván Zapata y Luis Fernando Muriel. https://t.co/e1FPIRmqFY,[]
BolavipCo,Todo el fútbol colombiano en un sólo lugar.,Colombia,936,97486,63877,2011-05-21 23:48:45,2021-05-19 21:11:24,0,"🏆Saluti campione!🏆 Cuadrado le ganó el pulso a Zapata y Muriel para quedarse con la Coppa Italia: https://t.co/7fuVmuEnPS

Juan Guillermo, figurón de la Juventus en la gran final🇨🇴😍 https://t.co/gC9OBaqjsF",[]
MauroMet94,Trabajo y amo lo que hago | Periodista | Comunicador Social | @JuniorClubSA 🏆9️⃣ y @juventusfc 🏆3️⃣8️⃣| IG @mauro_alfonso94,mauromet94@gmail.com ,818,1061,118109,2011-02-09 05:17:38,2021-05-19 21:11:07,0,"Juan Guillermo Cuadrado sigue demostrado porqué es el mejor colombiano en Europa. Clave y determinante en este título con su influencia.

ILL PANITA https://t.co/wyIQrnAiew",[]
Alexand86200363,,,103,18,17266,2018-02-09 01:22:16,2021-05-19 21:11:00,3,El equipo de la ‘vecchia signora’ se impuso con goles de Dejan Kulusevski y Federico Chiesa. https://t.co/ukjj5o1UPG,[]
Jbfutboloficial,"📰 Periodista | Journalist
⚽️ Especialista en Fútbol Internacional
🇨🇴 Director de https://t.co/5Z7fD1wjXN
🌐 @acordcolombia1
📑 @AIPSMedia",,307,3186,4775,2010-02-28 04:41:10,2021-05-19 21:09:47,1,"🇮🇹 #CoppaItaliaFinal 

FT. | Juventus 2-1 Atalanta

🇨🇴 Juan Guillermo Cuadrado levanta su cuarta Copa de Italia y consigue su título número 11 como jugador de la Juve.

✅ 2015-16
✅ 2016-17
✅ 2017-18
✅ 2020-21 https://t.co/R05E0TFNK4","[{'text': 'CoppaItaliaFinal', 'indices': [24, 41]}]"
Jbfutboloficial,"📰 Periodista | Journalist
⚽️ Especialista en Fútbol Internacional
🇨🇴 Director de https://t.co/5Z7fD1wjXN
🌐 @acordcolombia1
📑 @AIPSMedia",,307,3186,4775,2010-02-28 04:41:10,2021-05-19 21:09:43,1,"🇮🇹 #CoppaItaliaFinal 

FT. | Juventus 2-1 Atalanta

🇨🇴 Juan Guillermo Cuadrado levanta su cuarta Copa de Italia y consigue su título número 11 como jugador de la Juve.

✅ 2015-16
✅ 2016-17
✅ 2017-18
✅ 2020-21 https://t.co/R05E0TFNK4","[{'text': 'CoppaItaliaFinal', 'indices': [3, 20]}]"
DZubiandi,"Soy Un Chico 100% Cristiano Narrador de futbol y de  deportivo tachira    solo táchira,Loco  Por EL Fútbol y Loco Por Dios.................",26 de julio de 1991,3487,699,60374,2013-06-04 02:22:49,2021-05-19 21:09:23,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [101, 113]}]"
samipr_95,Eterno aprendiz. Sudaca. Atlético Nacional | Boca Juniors. 🎙️🏀,,4559,300,43377,2011-05-16 21:43:33,2021-05-19 21:07:06,0,"El mejor jugador colombiano de la temporada 20/21 se llama Juan Guillermo Cuadrado. Enésimo partido en el cual es vital para su equipo, y en esta ocasión, para maquillar la temporada con un título.

Ojalá empiece a funcionar igual en la selección de Reinaldo Rueda.",[]
LeicyMarin,Abogada Especialista en Derecho Administrativo U.Externado!,Bmanga Colombiana x fortuna,598,739,13911,2011-05-19 15:01:44,2021-05-19 21:05:46,1,"Otro título para Juan Guillermo Cuadrado en torneos europeos. Y que clase de jugador. Fenomenal!
Se acerca al segundo lugar de colombianos con más títulos en Europa:
22 James Rodríguez
15 Iván Ramiro Córdoba
13 Juan Guillermo Cuadrado
11 Radamel Falcao García
10 Fredy Guarín",[]
Esneider1913,"CR7  🐐  EL MEJOR DE LA HISTORIA.
2PAC EL MEJOR DE TODOS LOS TIEMPOS.
BOLILLISTA || BILARDISTA || ALLEZ I'OM.
DEL EQUIPO DEL PUEBLO DIM.","Medellín, Colombia",1210,969,57540,2015-11-25 22:54:49,2021-05-19 21:05:42,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
DZubiandi,"Soy Un Chico 100% Cristiano Narrador de futbol y de  deportivo tachira    solo táchira,Loco  Por EL Fútbol y Loco Por Dios.................",26 de julio de 1991,3487,699,60374,2013-06-04 02:22:49,2021-05-19 21:05:33,1,"Un nuevo título para Juan Guillermo Cuadrado en Europa. CAMPEÓN de Coppa Italia y siendo la figura de la final.

Se destacó otra vez como lateral. Sólido en defensa y desequilibrante al ataque. Las corrió todas. Lo dejó TODO.

11 títulos para el antioqueño con los 'Bianconeros'. https://t.co/Ttk1U2f7CX",[]
marcemejia101,,Medellín,276,856,3172,2020-01-28 02:55:35,2021-05-19 21:05:15,0,Juan Guillermo Cuadrado es indispensable en el equipo de Pirlo. Jugador superlativo.,[]
juliocesaravi17,Dios conmigo ¿Quién contra mí?,Colombia,466,165,293,2012-08-07 14:00:03,2021-05-19 21:04:28,0,"Premio de consolación para Juan Guillermo Cuadrado @Cuadrado pese a su buen fútbol, su equipo no estuvo a la altura esta temporada, ni que hablar de su estrellita @Cristiano https://t.co/1xIQUzws8R",[]
alexisnoticias,"Periodista deportivo del Canal Uno, Noticiero CM&

Instagram: alexis_elbucaro",Bogota,990,9236,12642,2010-08-28 01:11:59,2021-05-19 21:04:22,0,"IL MIGLIORE

Juan Guillermo Campeón de la Copa Italia 2020-21

Undécimo titulo de @Cuadrado con la @juventusfc
 
(5 ligas, 4 Copas y 2 Supercopas italianas)

El extremo o volante por derecha de nuestra @FCFSeleccionCol https://t.co/Uh6tIECXqa",[]
MatchDay09,"“La pelota no se mancha” “El fútbol no es un juego, es magia” ⚽️🇨🇴🏆","Bogotá, D.C., Colombia",307,230,3414,2020-12-19 21:13:49,2021-05-19 21:03:56,0,A ustede colombiano le puede gustar o no la a Juventus o el Atalanta. Pero debe darle satisfacción y alivio ver el rendimiento hoy de los colombianos Juan Guillermo Cuadrado y Duvan Zapata. Brutal lo de los colombianos está tarde y temporada 🇨🇴🇨🇴🇨🇴,[]
nikolai68843464,comentaristas de deportes futbol Colombiano,"Bogotá, D.C., Colombia",274,36,263387,2018-08-16 03:55:42,2021-05-19 21:03:48,3,El equipo de la ‘vecchia signora’ se impuso con goles de Dejan Kulusevski y Federico Chiesa. https://t.co/ukjj5o1UPG,[]
JhoovannyVB,Estudiante de Comunicación Social - Periodismo // Actor Quindiano // Culé a Muerte y Messista.,Colombia,200,67,1478,2019-08-13 12:42:46,2021-05-19 21:03:12,0,"Los dos mejores jugadores de la Juventus tienen nombre, y se llaman Federico Chiesa y Juan Guillermo Cuadrado. Determinantes. Monstruos. Gigantes.",[]
danymarulanda13,"Podcast La Sacó Del Estadio. @Spotify.
Prensa deportiva. @acordcolombia1",COLOMBIA,96,2457,18300,2009-06-20 21:01:31,2021-05-19 21:03:09,1,"Otro título para Juan Guillermo Cuadrado en torneos europeos. Y que clase de jugador. Fenomenal!
Se acerca al segundo lugar de colombianos con más títulos en Europa:
22 James Rodríguez
15 Iván Ramiro Córdoba
13 Juan Guillermo Cuadrado
11 Radamel Falcao García
10 Fredy Guarín",[]
SoldadoStranger,Stranger Things como ideología política. Hablamos de fútbol y cosas varias. Calma mi vida con calma 🌴🏖️,,337,8785,67094,2017-11-07 01:29:09,2021-05-19 21:03:07,0,"Qué bueno es Juan Guillermo Cuadrado en su club, jugador de altísimo nivel.",[]
arangol007,"soy amante y adicto al futbol, comentarista deportivo de hobbie.",Planeta fútbol,876,500,28175,2011-04-28 00:27:32,2021-05-19 21:02:45,1,Juan Guillermo Cuadrado y un nuevo título en la ÉLITE de Europa... Todo en orden.,[]
CarlosChinLopez,"CEO de Río Noticias.
 Comunicador social, especialista en calidad,  Magister en Inf. Educ. @Unisabana, vallenatero.  Monteriano. @RioNoticiasCor.","Montería, Colombia",1844,902,26180,2010-12-08 18:47:30,2021-05-19 21:02:33,0,"* Juventus campeón de la Copa Italia 2020-2021.

* Juan Guillermo Cuadrado le ganó el pulso a Luis Fernando Muriel y a Duván Zapata.

* La final terminó 2-1. https://t.co/ATIbJ9coZO",[]
PasionPoderosa_,Hasta la muerte del ROJITO,Colombia,279,5590,28998,2018-04-04 01:12:47,2021-05-19 21:02:28,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
